InventoryId,Store,Brand,Description,Size,VendorNumber,VendorName,PONumber,PODate,ReceivingDate,InvoiceDate,PayDate,PurchasePrice,Quantity,Dollars,Classification
23_ARBINGTON_4243,23,4243,Bacardi Superior Rum,1.75L,480,BACARDI USA INC            ,8618,2024-01-25,2024-02-02,2024-02-16,2024-03-17,14.49,185,2680.65,1
44_PORTHCRAWL_8068,44,8068,Absolut 80 Proof,1.75L,17035,PERNOD RICARD USA          ,11483,2024-08-03,2024-08-08,2024-08-16,2024-09-16,18.24,7,127.68,1
27_MOUNTMEND_24253,27,24253,Franzia Dark Red Blend,5L,9815,WINE GROUP INC             ,9761,2024-04-12,2024-04-21,2024-05-03,2024-05-26,12.16,4,48.64,2
7_STANMORE_32648,7,32648,Beringer Classic Wh Znfdl,1.5L,9819,TREASURY WINE ESTATES      ,13349,2024-12-04,2024-12-13,2024-12-19,2025-02-01,5.3,6,31.8,2
7_STANMORE_13940,7,13940,Black Box Malbec,3L,1392,CONSTELLATION BRANDS INC   ,10681,2024-06-15,2024-06-24,2024-06-28,2024-08-08,10.45,12,125.4,2
60_IRRAGIN_8688,60,8688,Paul Masson Chablis,3L,1392,CONSTELLATION BRANDS INC   ,12792,2024-10-27,2024-11-03,2024-11-08,2024-12-16,6.62,8,52.96,2
69_MOUNTMEND_4130,69,4130,Kraken Black Spiced Rum,375mL,7245,PROXIMO SPIRITS INC.       ,13617,2024-12-21,2024-12-26,2025-01-10,2025-02-10,6.81,12,81.72,1
59_CLAETHORPES_3893,59,3893,Zhenka 80 Proof,1.75L,9552,M S WALKER INC             ,8916,2024-02-14,2024-02-24,2024-03-05,2024-04-14,7.93,14,111.02,1
48_NORFOLK_2443,48,2443,Seagrams VO,1.75L,3960,DIAGEO NORTH AMERICA INC   ,8575,2024-01-21,2024-01-28,2024-02-03,2024-03-06,13.48,6,80.88,1
20_BREDWARDINE_3724,20,3724,Absolut Citron,750mL,17035,PERNOD RICARD USA          ,9291,2024-03-10,2024-03-16,2024-03-22,2024-05-08,12.31,12,147.72,1
76_DONCASTER_41759,76,41759,Blue Fish Pfalz Rsl,750mL,6785,PALM BAY INTERNATIONAL INC ,9724,2024-04-10,2024-04-20,2024-04-27,2024-06-02,5.44,12,65.28,2
33_HORNSEY_8112,33,8112,Stolichnaya,1.75L,8664,"STOLI GROUP,(USA) LLC      ",11254,2024-07-18,2024-07-26,2024-08-09,2024-09-01,19.52,3,58.56,1
66_EANVERNESS_21201,66,21201,Bota Box Pnt Nr,3L,2242,DELICATO VINEYARDS INC     ,11315,2024-07-22,2024-07-29,2024-08-03,2024-09-04,11.4,3,34.2,2
76_DONCASTER_6599,76,6599,Estancia Cab Svgn Paso Roble,750mL,1392,CONSTELLATION BRANDS INC   ,8691,2024-01-29,2024-02-02,2024-02-13,2024-03-16,5.78,12,69.36,2
49_GARIGILL_6937,49,6937,Cavit Pinot Grigio,1.5L,6785,PALM BAY INTERNATIONAL INC ,11965,2024-09-05,2024-09-16,2024-09-25,2024-10-23,6.75,35,236.25,2
23_ARBINGTON_1961,23,1961,Everclear 151,1.75L,8352,LUXCO INC                  ,13036,2024-11-13,2024-11-26,2024-11-29,2025-01-04,23.91,5,119.55,1
60_IRRAGIN_35914,60,35914,Stone Cellars Chard,1.5L,9819,TREASURY WINE ESTATES      ,11830,2024-08-26,2024-08-29,2024-09-05,2024-10-23,5.51,6,33.06,2
55_DRY GULCH_42099,55,42099,Bota Box Pnt Grigio Cal,3L,2242,DELICATO VINEYARDS INC     ,9789,2024-04-14,2024-04-20,2024-04-26,2024-05-29,11.4,3,34.2,2
77_TAMWORTH_40545,77,40545,Whitehaven Svgn Bl Marlboro,750mL,3252,E & J GALLO WINERY         ,11528,2024-08-07,2024-08-16,2024-08-26,2024-10-09,9.93,11,109.23,2
25_CAERSHIRE_2465,25,2465,Crown Royal Mini,50mL,3960,DIAGEO NORTH AMERICA INC   ,8575,2024-01-21,2024-01-29,2024-02-03,2024-03-06,2.15,1,2.15,1
10_HORNSEY_3837,10,3837,Skyy Vodka,50mL,11567,CAMPARI AMERICA            ,8534,2024-01-19,2024-01-27,2024-02-02,2024-03-19,0.72,94,67.68,1
19_WINTERVALE_8262,19,8262,Metcalfe's Vermont Maple,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,12947,2024-11-06,2024-11-15,2024-11-22,2025-01-08,15.82,6,94.92,1
69_MOUNTMEND_8214,69,8214,E & J Brandy VS,750mL,3252,E & J GALLO WINERY         ,9477,2024-03-23,2024-03-30,2024-04-07,2024-05-17,7.4,11,81.4,1
40_BULLMAR_8576,40,8576,E & J Brandy VS,375mL,3252,E & J GALLO WINERY         ,9169,2024-03-02,2024-03-08,2024-03-18,2024-04-26,3.67,24,88.08,1
43_WOLFORD_4194,43,4194,Calico Jack Coconut Rum,1.75L,12546,JIM BEAM BRANDS COMPANY    ,13557,2024-12-18,2024-12-28,2025-01-04,2025-02-17,9.48,6,56.88,1
76_DONCASTER_5337,76,5337,Drambuie,750mL,3664,WILLIAM GRANT & SONS INC   ,8650,2024-01-26,2024-02-04,2024-02-15,2024-03-20,20.6,12,247.2,1
50_MOUNTMEND_17175,50,17175,Beringer Classic Cab Svgn,1.5L,9819,TREASURY WINE ESTATES      ,10828,2024-06-24,2024-06-30,2024-07-10,2024-08-14,5.2,12,62.4,2
41_LARNWICK_6349,41,6349,Glen Ellen Chard RSV,1.5L,9815,WINE GROUP INC             ,12906,2024-11-03,2024-11-12,2024-11-22,2024-12-29,4.63,2,9.26,2
76_DONCASTER_41827,76,41827,Banfi Chianti Clsc Tuscany,750mL,516,BANFI PRODUCTS CORP        ,9132,2024-02-29,2024-03-09,2024-03-14,2024-04-21,8.16,12,97.92,2
43_WOLFORD_5138,43,5138,Fireball Cinnamon Whisky,750mL,8004,SAZERAC CO INC             ,12547,2024-10-10,2024-10-19,2024-10-24,2024-12-11,11.1,69,765.9,1
34_PITMERDEN_2436,34,2436,Crown Royal,375mL,3960,DIAGEO NORTH AMERICA INC   ,8271,2023-12-31,2024-01-08,2024-01-14,2024-02-11,11.99,23,275.77,1
73_DONCASTER_5364,73,5364,Kahlua,1.75L,17035,PERNOD RICARD USA          ,12714,2024-10-21,2024-10-27,2024-11-08,2024-12-03,23.07,31,715.17,1
33_HORNSEY_3857,33,3857,Grey Goose Vodka,1.75L,480,BACARDI USA INC            ,11341,2024-07-25,2024-08-01,2024-08-11,2024-09-15,38.27,6,229.62,1
76_DONCASTER_2258,76,2258,Dewars Special Reserve 12 Yr,375mL,480,BACARDI USA INC            ,10778,2024-06-22,2024-06-27,2024-07-09,2024-08-04,9.77,12,117.24,1
74_PAENTMARWY_4796,74,4796,Caravella Limoncello,750mL,660,SAZERAC NORTH AMERICA INC. ,11852,2024-08-29,2024-09-07,2024-09-12,2024-10-26,12.31,6,73.86,1
33_HORNSEY_4201,33,4201,Calico Jack Silver Rum,1.75L,12546,JIM BEAM BRANDS COMPANY    ,11211,2024-07-15,2024-07-21,2024-07-25,2024-08-26,9.55,6,57.3,1
6_GOULCREST_3216,6,3216,Fleischmanns X Dry Gin,1.75L,660,SAZERAC NORTH AMERICA INC. ,11599,2024-08-10,2024-08-19,2024-08-23,2024-09-23,7.68,6,46.08,1
69_MOUNTMEND_3798,69,3798,Ciroc Apple Vodka,750mL,3960,DIAGEO NORTH AMERICA INC   ,10754,2024-06-20,2024-06-30,2024-07-10,2024-08-20,19.83,167,3311.61,1
52_GRAYCOTT_3050,52,3050,Bowman Vodka,1.75L,8004,SAZERAC CO INC             ,11452,2024-08-01,2024-08-12,2024-08-16,2024-09-20,6.51,6,39.06,1
59_CLAETHORPES_5676,59,5676,Kinky Liqueur,50mL,7153,PINE STATE TRADING CO      ,10724,2024-06-17,2024-06-22,2024-07-02,2024-07-29,1.42,55,78.1,1
59_CLAETHORPES_4563,59,4563,Christian Bros Brandy,1.75L,3924,HEAVEN HILL DISTILLERIES   ,8525,2024-01-18,2024-01-29,2024-02-06,2024-03-12,12.14,6,72.84,1
60_IRRAGIN_2120,60,2120,Canadian Club,1.75L,12546,JIM BEAM BRANDS COMPANY    ,10007,2024-04-29,2024-05-05,2024-05-12,2024-06-22,12.21,8,97.68,1
50_MOUNTMEND_4634,50,4634,Gold Crown Wh Rum,1.75L,9552,M S WALKER INC             ,13614,2024-12-21,2024-12-26,2025-01-07,2025-02-17,8.52,3,25.56,1
7_STANMORE_2258,7,2258,Dewars Special Reserve 12 Yr,375mL,480,BACARDI USA INC            ,9389,2024-03-18,2024-03-25,2024-04-02,2024-04-30,9.77,12,117.24,1
73_DONCASTER_41827,73,41827,Banfi Chianti Clsc Tuscany,750mL,516,BANFI PRODUCTS CORP        ,9739,2024-04-11,2024-04-22,2024-04-29,2024-05-30,8.16,12,97.92,2
36_LEWES_3684,36,3684,Fleischmanns Royal Vodka,1.75L,660,SAZERAC NORTH AMERICA INC. ,10318,2024-05-20,2024-05-26,2024-06-01,2024-07-10,7.68,12,92.16,1
1_HARDERSFIELD_3020,1,3020,Pinnacle Blueberry Vodka,750mL,12546,JIM BEAM BRANDS COMPANY    ,9772,2024-04-13,2024-04-19,2024-04-30,2024-06-12,7.99,12,95.88,1
8_ALNERWICK_812,8,812,Jagermeister Liqueur,Liter,3089,SIDNEY FRANK IMPORTING CO  ,13027,2024-11-11,2024-11-17,2024-11-26,2025-01-08,17.03,11,187.33,1
67_EANVERNESS_23423,67,23423,Santa Rita RSV Chard,750mL,6785,PALM BAY INTERNATIONAL INC ,11678,2024-08-16,2024-08-26,2024-08-31,2024-10-05,6.8,12,81.6,2
23_ARBINGTON_6375,23,6375,Christian Bros Dry Sherry,750mL,3924,HEAVEN HILL DISTILLERIES   ,12421,2024-10-02,2024-10-11,2024-10-23,2024-11-25,3.76,12,45.12,2
15_WANBORNE_2120,15,2120,Canadian Club,1.75L,12546,JIM BEAM BRANDS COMPANY    ,11464,2024-08-02,2024-08-08,2024-08-22,2024-09-22,12.21,2,24.42,1
76_DONCASTER_31489,76,31489,Barefoot Chard Cal,1.5L,3252,E & J GALLO WINERY         ,10118,2024-05-08,2024-05-19,2024-05-26,2024-06-28,5.71,5,28.55,2
74_PAENTMARWY_3276,74,3276,Gordons London Dry,1.75L,3960,DIAGEO NORTH AMERICA INC   ,9451,2024-03-22,2024-03-30,2024-04-06,2024-05-10,9.62,12,115.44,1
2_ASHBORNE_2646,2,2646,Chivas Regal,1.75L,17035,PERNOD RICARD USA          ,11891,2024-08-31,2024-09-08,2024-09-13,2024-10-15,43.3,12,519.6,1
9_BLACKPOOL_3545,9,3545,Ketel One Vodka,1.75L,3960,DIAGEO NORTH AMERICA INC   ,11300,2024-07-21,2024-07-25,2024-08-03,2024-09-14,21.89,13,284.57,1
53_HILLFAR_8370,53,8370,Chi Chi's Margarita,1.75L,660,SAZERAC NORTH AMERICA INC. ,13008,2024-11-10,2024-11-14,2024-11-28,2025-01-04,5.71,5,28.55,1
76_DONCASTER_39413,76,39413,Mirassou Pnt Nr Cntrl Coast,750mL,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-04,2024-01-18,2024-02-14,5.06,12,60.72,2
41_LARNWICK_8961,41,8961,Jose Cuervo Especial,50mL,7245,PROXIMO SPIRITS INC.       ,9977,2024-04-27,2024-05-04,2024-05-17,2024-06-23,1.12,117,131.04,1
49_GARIGILL_32368,49,32368,Cavit Pinot Noir Delle Vene,1.5L,6785,PALM BAY INTERNATIONAL INC ,8833,2024-02-08,2024-02-15,2024-02-25,2024-04-04,6.45,6,38.7,2
34_PITMERDEN_4225,34,4225,Goslings Black Seal Bermuda,1.75L,1485,CASTLE BRANDS CORP.        ,13051,2024-11-14,2024-11-22,2024-11-28,2025-01-13,18.37,3,55.11,1
18_FURNESS_6524,18,6524,Rosemount Diamond Shiraz,750mL,4425,MARTIGNETTI COMPANIES,9481,2024-03-23,2024-04-01,2024-04-04,2024-05-05,4.57,12,54.84,2
65_LUTON_3244,65,3244,Burnetts Vodka,750mL,3924,HEAVEN HILL DISTILLERIES   ,12521,2024-10-09,2024-10-19,2024-10-24,2024-12-03,4.32,11,47.52,1
69_MOUNTMEND_5103,69,5103,Fireball Cinnamon Whisky,1.75L,8004,SAZERAC CO INC             ,11695,2024-08-17,2024-08-24,2024-08-30,2024-10-10,17.14,1,17.14,1
1_HARDERSFIELD_5877,1,5877,Ryans Irish Cream,50mL,8004,SAZERAC CO INC             ,9594,2024-03-31,2024-04-08,2024-04-15,2024-05-12,0.62,116,71.92,1
39_EASTHALLOW_35578,39,35578,Alamos Ridge Cab Svgn Mendza,750mL,3252,E & J GALLO WINERY         ,11431,2024-07-31,2024-08-11,2024-08-21,2024-10-01,4.57,12,54.84,2
62_KILMARNOCK_28919,62,28919,Gallo Twin Valley Merlot Cal,1.5L,3252,E & J GALLO WINERY         ,12586,2024-10-13,2024-10-17,2024-10-31,2024-12-02,6.89,6,41.34,2
38_GOULCREST_14539,38,14539,Dom de Dionysos La Deveze,750mL,4425,MARTIGNETTI COMPANIES,8426,2024-01-11,2024-01-21,2024-01-25,2024-03-13,10.06,9,90.54,2
53_HILLFAR_18781,53,18781,Girl Go Lightly Moscato,750mL,1590,DIAGEO CHATEAU ESTATE WINES,9097,2024-02-26,2024-03-04,2024-03-15,2024-04-21,7.53,2,15.06,2
49_GARIGILL_3148,49,3148,Ciroc Mango Vodka,1.75L,3960,DIAGEO NORTH AMERICA INC   ,12585,2024-10-13,2024-10-19,2024-10-31,2024-11-29,35.24,6,211.44,1
55_DRY GULCH_8064,55,8064,Canadian Club,50mL,12546,JIM BEAM BRANDS COMPANY    ,11755,2024-08-22,2024-08-30,2024-09-10,2024-10-13,0.76,120,91.2,1
4_EANVERNESS_6854,4,6854,Carlo Rossi Burgundy Calif,4L,3252,E & J GALLO WINERY         ,8879,2024-02-11,2024-02-15,2024-02-25,2024-04-06,9.86,4,39.44,2
59_CLAETHORPES_10296,59,10296,Alamos Slcn Malbec Mendoza,750mL,3252,E & J GALLO WINERY         ,13033,2024-11-13,2024-11-23,2024-12-03,2024-12-31,9.73,11,107.03,2
27_MOUNTMEND_8082,27,8082,Baileys Irish Cream,1.75L,3960,DIAGEO NORTH AMERICA INC   ,10468,2024-05-31,2024-06-09,2024-06-15,2024-07-24,21.73,5,108.65,1
77_TAMWORTH_44494,77,44494,Smoking Loon Pnt Grigio Cal,750mL,9552,M S WALKER INC             ,12115,2024-09-15,2024-09-23,2024-09-26,2024-11-06,4.5,11,49.5,2
32_MOUNTMEND_5033,32,5033,Fireball Cinnamon Whisky,Liter,8004,SAZERAC CO INC             ,12246,2024-09-23,2024-09-27,2024-10-05,2024-11-15,12.97,12,155.64,1
13_TARMSWORTH_31465,13,31465,Franzia Tap Chard,5L,9815,WINE GROUP INC             ,8285,2023-12-31,2024-01-06,2024-01-18,2024-02-23,10.38,11,114.18,2
22_SHARNWICK_3405,22,3405,Tito's Handmade Vodka,1.75L,4425,MARTIGNETTI COMPANIES,12047,2024-09-11,2024-09-19,2024-10-02,2024-10-29,23.19,6,139.14,1
12_LEESIDE_14930,12,14930,Yellow Tail Moscato,1.5L,4425,MARTIGNETTI COMPANIES,11053,2024-07-04,2024-07-12,2024-07-25,2024-08-22,5.93,6,35.58,2
25_CAERSHIRE_24327,25,24327,La Crema Pnt Nr Sonoma Cst,750mL,10000,MAJESTIC FINE WINES        ,13436,2024-12-09,2024-12-12,2024-12-26,2025-01-20,13.1,12,157.2,2
76_DONCASTER_8670,76,8670,Arrow Coffee Brandy,1.75L,8352,LUXCO INC                  ,10398,2024-05-26,2024-05-31,2024-06-14,2024-07-20,7.85,3,23.55,1
25_CAERSHIRE_40193,25,40193,Mark West Chard Sonoma Cnty,750mL,1392,CONSTELLATION BRANDS INC   ,10847,2024-06-25,2024-07-01,2024-07-05,2024-08-16,4.83,11,53.13,2
74_PAENTMARWY_25831,74,25831,Dry Creek Chenin Blanc Dry,750mL,7153,PINE STATE TRADING CO      ,12683,2024-10-19,2024-10-26,2024-11-06,2024-12-15,6.89,12,82.68,2
66_EANVERNESS_26391,66,26391,Pepperwood Grove Chard,750mL,9552,M S WALKER INC             ,8865,2024-02-10,2024-02-18,2024-02-26,2024-04-01,5.15,11,56.65,2
34_PITMERDEN_3913,34,3913,Svedka Vodka,1.75L,1392,CONSTELLATION BRANDS INC   ,10448,2024-05-30,2024-06-08,2024-06-13,2024-07-27,14.28,2,28.56,1
76_DONCASTER_18642,76,18642,Yellow Tail Pink Moscato,1.5L,4425,MARTIGNETTI COMPANIES,12730,2024-10-23,2024-11-02,2024-11-11,2024-12-18,5.81,6,34.86,2
60_IRRAGIN_2518,60,2518,Woodford Reserve Double Oak,750mL,1128,BROWN-FORMAN CORP          ,9763,2024-04-13,2024-04-18,2024-05-03,2024-06-09,36.49,6,218.94,1
35_HALIVAARA_31465,35,31465,Franzia Tap Chard,5L,9815,WINE GROUP INC             ,9347,2024-03-14,2024-03-22,2024-04-01,2024-04-30,10.38,5,51.9,2
77_TAMWORTH_3851,77,3851,Grey Goose Vodka,375mL,480,BACARDI USA INC            ,13149,2024-11-21,2024-11-29,2024-12-12,2025-01-11,12.02,12,144.24,1
2_ASHBORNE_1174,2,1174,Rebel Yell,1.75L,8352,LUXCO INC                  ,12817,2024-10-28,2024-11-03,2024-11-09,2024-12-21,15.87,6,95.22,1
67_EANVERNESS_19215,67,19215,Dom Vacheron Sancerre Blanc,750mL,9552,M S WALKER INC             ,10383,2024-05-25,2024-05-31,2024-06-10,2024-07-16,18.79,24,450.96,2
49_GARIGILL_126,49,126,Grey Goose Vodka,Liter,480,BACARDI USA INC            ,12455,2024-10-04,2024-10-11,2024-10-23,2024-11-29,20.14,6,120.84,1
34_PITMERDEN_3835,34,3835,Smirnoff Raspberry Vodka,750mL,3960,DIAGEO NORTH AMERICA INC   ,9766,2024-04-13,2024-04-20,2024-05-01,2024-06-02,8.2,12,98.4,1
60_IRRAGIN_3960,60,3960,Tortilla Gold Tequila Liquer,1.75L,8004,SAZERAC CO INC             ,11827,2024-08-26,2024-09-02,2024-09-12,2024-10-15,9.52,6,57.12,1
7_STANMORE_8123,7,8123,Mouton Cadet Red Brdx,750mL,1392,CONSTELLATION BRANDS INC   ,10986,2024-06-30,2024-07-08,2024-07-17,2024-08-27,6.53,12,78.36,2
1_HARDERSFIELD_4249,1,4249,Capt Morgan White Coconut,750mL,3960,DIAGEO NORTH AMERICA INC   ,12841,2024-10-31,2024-11-09,2024-11-14,2024-12-27,10.39,12,124.68,1
40_BULLMAR_1231,40,1231,Jack Daniels No 7 Black,375mL,1128,BROWN-FORMAN CORP          ,9521,2024-03-27,2024-04-05,2024-04-15,2024-05-23,9.48,24,227.52,1
17_OLDHAM_38370,17,38370,Oyster Bay Svgn Bl Marlboro,750mL,4425,MARTIGNETTI COMPANIES,11693,2024-08-17,2024-08-23,2024-08-31,2024-10-15,6.59,12,79.08,2
15_WANBORNE_2753,15,2753,Johnnie Walker Black Label,1.75L,3960,DIAGEO NORTH AMERICA INC   ,10023,2024-05-01,2024-05-13,2024-05-19,2024-06-21,44.77,6,268.62,1
73_DONCASTER_31231,73,31231,Nobilo Svgn Bl MarlborougH,750mL,1392,CONSTELLATION BRANDS INC   ,9283,2024-03-10,2024-03-17,2024-03-28,2024-04-27,6.49,11,71.39,2
38_GOULCREST_2723,38,2723,J & B Rare,1.75L,3960,DIAGEO NORTH AMERICA INC   ,8575,2024-01-21,2024-01-30,2024-02-03,2024-03-06,21.42,6,128.52,1
74_PAENTMARWY_24086,74,24086,Hess Select Chard,750mL,4425,MARTIGNETTI COMPANIES,12995,2024-11-09,2024-11-16,2024-11-29,2025-01-03,7.14,10,71.4,2
76_DONCASTER_8023,76,8023,DeKuyper Triple Sec,750mL,12546,JIM BEAM BRANDS COMPANY    ,11705,2024-08-18,2024-08-25,2024-09-04,2024-10-16,3.28,6,19.68,1
15_WANBORNE_46600,15,46600,Primaterra Pnt Grigio,750mL,10754,PERFECTA WINES             ,11214,2024-07-15,2024-07-18,2024-07-29,2024-09-07,7.58,12,90.96,2
55_DRY GULCH_21208,55,21208,Kendall Jackson Grand Rsv Ch,750mL,10000,MAJESTIC FINE WINES        ,9837,2024-04-18,2024-04-27,2024-05-05,2024-06-02,10.32,48,495.36,2
40_BULLMAR_6575,40,6575,Kendall Jackson RSV Svgn Bl,750mL,10000,MAJESTIC FINE WINES        ,12865,2024-11-01,2024-11-10,2024-11-20,2024-12-28,5.84,11,64.24,2
68_SOLARIS_3766,68,3766,Three Olives Grape Vodka,750mL,7245,PROXIMO SPIRITS INC.       ,10745,2024-06-19,2024-06-29,2024-07-04,2024-08-21,9.35,11,102.85,1
39_EASTHALLOW_2465,39,2465,Crown Royal Mini,50mL,3960,DIAGEO NORTH AMERICA INC   ,10260,2024-05-17,2024-05-24,2024-06-06,2024-07-14,2.15,60,129.0,1
56_BEGGAR'S HOLE_4258,56,4258,Bacardi Mango Fusion,750mL,480,BACARDI USA INC            ,13238,2024-11-27,2024-12-06,2024-12-20,2025-01-23,7.35,12,88.2,1
50_MOUNTMEND_3444,50,3444,Hornitos Plata Tequila,1.75L,12546,JIM BEAM BRANDS COMPANY    ,10820,2024-06-24,2024-06-28,2024-07-10,2024-08-07,29.13,5,145.65,1
35_HALIVAARA_39479,35,39479,Barefoot Premium X-Dry,750mL,3252,E & J GALLO WINERY         ,13530,2024-12-15,2024-12-22,2024-12-26,2025-02-12,5.29,11,58.19,2
14_BROMWICH_2723,14,2723,J & B Rare,1.75L,3960,DIAGEO NORTH AMERICA INC   ,9919,2024-04-24,2024-05-04,2024-05-10,2024-06-11,21.42,6,128.52,1
56_BEGGAR'S HOLE_8691,56,8691,Jose Cuervo Especial,750mL,7245,PROXIMO SPIRITS INC.       ,12099,2024-09-14,2024-09-21,2024-09-29,2024-10-28,11.9,11,130.9,1
55_DRY GULCH_3527,55,3527,Reyka Vodka,1.75L,3664,WILLIAM GRANT & SONS INC   ,12722,2024-10-21,2024-10-26,2024-11-08,2024-12-18,21.87,6,131.22,1
59_CLAETHORPES_4817,59,4817,Skyy Infusions TX Grapefruit,750mL,11567,CAMPARI AMERICA            ,13256,2024-11-28,2024-12-09,2024-12-13,2025-01-14,7.8,12,93.6,1
51_ABERDEEN_482,51,482,Absolut 80 Proof,Liter,17035,PERNOD RICARD USA          ,10353,2024-05-23,2024-06-03,2024-06-12,2024-07-23,14.28,10,142.8,1
13_TARMSWORTH_8107,13,8107,Wild Turkey 101,1.75L,11567,CAMPARI AMERICA            ,11545,2024-08-08,2024-08-17,2024-08-29,2024-10-07,26.71,6,160.26,1
49_GARIGILL_32907,49,32907,Sterling Vintners Cltn Chard,750mL,1590,DIAGEO CHATEAU ESTATE WINES,11492,2024-08-04,2024-08-09,2024-08-18,2024-09-24,5.37,12,64.44,2
67_EANVERNESS_14437,67,14437,Byron Santa Barbara Pnt Nr,750mL,9552,M S WALKER INC             ,13059,2024-11-14,2024-11-22,2024-11-29,2025-01-05,11.68,12,140.16,2
4_EANVERNESS_3687,4,3687,Fleischmanns Royal Traveler,750mL,660,SAZERAC NORTH AMERICA INC. ,12323,2024-09-25,2024-10-04,2024-10-12,2024-11-23,3.84,32,122.88,1
2_ASHBORNE_24829,2,24829,Cecchi Chianti Classico,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,13604,2024-12-20,2024-12-29,2025-01-03,2025-02-02,7.53,36,271.08,2
8_ALNERWICK_4502,8,4502,E & J XO Brandy,1.75L,3252,E & J GALLO WINERY         ,11656,2024-08-15,2024-08-25,2024-09-03,2024-10-15,16.17,6,97.02,1
51_ABERDEEN_46447,51,46447,Gascon Malbec Mendoza,750mL,3252,E & J GALLO WINERY         ,11431,2024-07-31,2024-08-12,2024-08-21,2024-10-01,6.12,12,73.44,2
25_CAERSHIRE_4269,25,4269,Calico Jack Spiced Rum,1.75L,12546,JIM BEAM BRANDS COMPANY    ,11099,2024-07-07,2024-07-13,2024-07-19,2024-08-31,9.22,6,55.32,1
66_EANVERNESS_46453,66,46453,Mason Clrs Svgn Bl Pomelo,750mL,4425,MARTIGNETTI COMPANIES,11781,2024-08-23,2024-09-02,2024-09-07,2024-10-16,7.33,8,58.64,2
25_CAERSHIRE_3837,25,3837,Skyy Vodka,50mL,11567,CAMPARI AMERICA            ,9887,2024-04-21,2024-04-29,2024-05-10,2024-06-19,0.72,115,82.8,1
34_PITMERDEN_26491,34,26491,Ch Paradis Rose Cotes D Prov,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,10051,2024-05-02,2024-05-13,2024-05-23,2024-06-23,8.78,36,316.08,2
60_IRRAGIN_2287,60,2287,Johnnie Walker Double Black,750mL,3960,DIAGEO NORTH AMERICA INC   ,10468,2024-05-31,2024-06-06,2024-06-15,2024-07-24,29.22,5,146.1,1
20_BREDWARDINE_5219,20,5219,Sambuca Romana Black,750mL,3960,DIAGEO NORTH AMERICA INC   ,10415,2024-05-27,2024-06-01,2024-06-09,2024-07-13,13.23,12,158.76,1
69_MOUNTMEND_3246,69,3246,Bentley's Vodka,1.75L,8004,SAZERAC CO INC             ,9594,2024-03-31,2024-04-08,2024-04-15,2024-05-12,6.71,2,13.42,1
50_MOUNTMEND_25576,50,25576,Simmonet-Febvre Cremant de B,750mL,9552,M S WALKER INC             ,12915,2024-11-04,2024-11-07,2024-11-14,2024-12-27,9.14,12,109.68,2
49_GARIGILL_1233,49,1233,Jack Daniels No 7 Black,1.75L,1128,BROWN-FORMAN CORP          ,9672,2024-04-06,2024-04-15,2024-04-18,2024-06-01,26.27,1,26.27,1
24_PALPERROTH_4978,24,4978,Jacquin Peach Brandy,750mL,4380,CHARLES JACQUIN ET CIE INC ,8621,2024-01-25,2024-02-04,2024-02-12,2024-03-16,7.24,12,86.88,1
73_DONCASTER_2958,73,2958,Dalwhinnie 15-Yr Single Mal,750mL,3960,DIAGEO NORTH AMERICA INC   ,12585,2024-10-13,2024-10-21,2024-10-31,2024-11-29,40.73,10,407.3,1
11_CARDEND_3405,11,3405,Tito's Handmade Vodka,1.75L,4425,MARTIGNETTI COMPANIES,13652,2024-12-23,2024-12-26,2025-01-09,2025-02-18,23.19,21,486.99,1
74_PAENTMARWY_4363,74,4363,Capt Morgan Black Spiced Rum,1.75L,3960,DIAGEO NORTH AMERICA INC   ,9919,2024-04-24,2024-05-05,2024-05-10,2024-06-11,23.73,12,284.76,1
55_DRY GULCH_3243,55,3243,Burnetts Vodka,1.75L,3924,HEAVEN HILL DISTILLERIES   ,11778,2024-08-23,2024-08-31,2024-09-07,2024-10-09,8.26,9,74.34,1
55_DRY GULCH_26851,55,26851,Eric Kent Stiling Vyd Pnt Nr,750mL,4425,MARTIGNETTI COMPANIES,11053,2024-07-04,2024-07-15,2024-07-25,2024-08-22,33.11,24,794.64,2
60_IRRAGIN_38348,60,38348,Nobilo Icon Svgn Bl Marlboro,750mL,1392,CONSTELLATION BRANDS INC   ,13486,2024-12-13,2024-12-20,2024-12-28,2025-02-12,9.26,6,55.56,2
28_LARNWICK_4262,28,4262,Capt Morgan Spiced Rum,750mL,3960,DIAGEO NORTH AMERICA INC   ,11794,2024-08-24,2024-08-29,2024-09-09,2024-10-06,11.19,10,111.9,1
59_CLAETHORPES_38105,59,38105,Canyon Oaks Chard Cal,1.5L,10754,PERFECTA WINES             ,9463,2024-03-22,2024-03-30,2024-04-11,2024-05-14,8.05,6,48.3,2
76_DONCASTER_19926,76,19926,Santa Rita RSV Svgn Bl,750mL,6785,PALM BAY INTERNATIONAL INC ,10554,2024-06-06,2024-06-18,2024-06-21,2024-07-24,6.53,10,65.3,2
